Title,Start Date,Votes,Body Text,Num Coauthors,Days from start to scrape,Days from start to end,Lifetime,Start Month Name,Title Length,Body Text Length,Title Uppercase Count,Body Text Uppercase Count,Title Lowercase Count,Body Text Lowercase Count,Body Text LIX Score,Distance to parliament km,Title All Upper,Title has Stop,Body Text Sentiment,topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
Udeboende su fra 18 år uden særlige betingelser.,2022-01-07,639,"Det skal være muligt for alle der er fyldt 18 og som er su berettiget, at kunne få udeboende su, uden at skulle opfylde særlige betingelser. Jeg stiller dette forslag om ændringen for reglerne vedrørende udeboende su, fordi at den dag du fylder 18 år, så er du myndig og bliver betragtet som en voksen, der selv skal stå til ansvar for sine handlinger. Men det er desværre ikke så nemt at få udeboende su, selvom man er myndig. Hvis man er 18 år, og man gerne vil flytte hjemmefra, stå på egne ben og leve et selvstændigt liv, så er det ret svært at få udeboende su. Hvis man som 18 årig gerne vil have udeboende su, så skal man opfylde et af følgende krav   Den normale transportvej er 20 kilometer eller mere mellem dit uddannelsessted og dine forældres bopæl.  Transporttiden med offentlige transportmidler mellem dit uddannelsessted og dine forældres bopæl er på mere end 75 minutter. Ventetid mellem de forskellige offentlige transportmidler tæller med i de 75 minutter.  Du har været udeboende uafbrudt i mindst 12 måneder, lige frem til du blev berettiget til SU til den uddannelse, du er i gang med.  Du kan ikke længere bo hjemme på grund af ganske særlige omstændigheder i hjemmet for eksempel meget trange boligforhold eller langvarig sygdom.  Hvis man ikke opfylder et af de krav, så kan man ikke få udeboende su, før du fylder 20 år. Du kan godt få hjemmeboende su, som er bestemt ud fra dine forældre, men med de boligpriser vi har lige nu, er det umuligt at dække husleje og andre udgifter med hjemmeboende su. Ja, man kan godt arbejde ved siden af, men hvis man samtidig er studerende, så kan det være meget svært at få plads til at arbejde nok til at tjene nok penge til at forsørge sig selv, samtidig med at man passer sine studier, og man tager sig af sit sociale liv. Det er derfor, at jeg foreslår, at man skal have muligheden for at få udeboende su, når man bliver myndig og er su berettiget. For hvis man er myndig, kan det så være rigtigt, at ens su skal styres af ens forældres indkomst Også hvis man gerne vil ud og stå på egne ben her i livet, kan det så være rigtigt, at vi skal vente, til vi fylder 20 år Til ikke at være afhængige af vores forældre Det syntes jeg ikke, derfor syntes jeg, at det skal være muligt at få udeboende su, fra man bliver 18 år og myndig.",3,954,180,180,January,48,2294,1,20,37,1776,50.097035040431265,13.421143756333423,False,False,positive,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Begræns fyrværkeri,2022-01-06,981,"Begræns fyrværkeri til kun at måtte fyres af d. 31. december og d. 1. Januar for private. Fyrværkeri skrammer vores dyr, både kæledyr og dyr i den vilde natur, derudover kan det være skræmmende for forbipasserende, da ikke alle benytter Fyrværkeriet efter hensigten.",3,955,181,181,January,18,266,1,4,16,208,37.399224806201545,45.2266702974064,False,False,negative,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borger indsamling til fyrværkeri show nytårsaften.,2022-01-06,160,"I stedet for og lade private mennesker købe fyrværkeri, der kan forsage skader.  Derfor vil jeg komme med et forslag, der fjerner kommercielt fyrværkeri blandt befolkningen. Og i stedet lade byer kommuner stå for et fyrværkeri show, hvor privat mennesker kan donere til en indsamling så der kan oprettes en professionel opvisning af fyrværkeri. Selvom antallet er faldet en er faldende af skader, så er det stadig for højt. Dette forslag kan eliminerer langt størstedelen af disse skader. Alene aftenen mellem 2021 og 2022 var der 1188 på landsplan. Aftenen mellem 2020 og 2021 var der 165 på landsplan. Ifølge en artikel fra TV2, så var 40 af skaderne i år blandt unge mennesker under 18 år. Alle skaderne var blandt mænd og kun omkring 25 af alle dem havde sikkerhedsbriller på.  For de mennesker, der har kæledyr og bor i byer. Så er det aldrig en god aften for deres kæledyr. For og give alle en god aften, så ville en professionelt opsat fremvisning på en halv time eller sådan, gøre aftenen bedre for alle.  Ifølge Dansk Erhverv blev det forventet, at der ville blive købt ind for 450 millioner kroner. Hvordan mennesker bruger deres egne penge er op til dem. Disse penge kunne dog havde været blevet brugt til Xantal lokale, bedre og mere sammenhængende opstillet fremvisninger, i stedet for den tilfældighed der opstår nytårsaften.  Det vil også potentielt oprette nogle arbejdspladser, da en fyrværkeristyrelse kan blive opsat i de forskellige byer, kommuner, amter eller landsdele. For de mennesker, der gerne vil se en professionel opsat fremvisning af fyrværkeri kan donere til en årlig fyrværkeri fond. På denne måde tager det ikke yderligere finanser fra de forskellige budgetter.",3,955,181,181,January,50,1694,1,23,43,1322,40.1984126984127,10.014071106496246,False,False,negative,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2 betingede udvisninger skal automatisk udløse ubetinget udvisning,2022-01-06,698,"Lovforslaget  1 En betinget udvisningsdom forældes aldrig. 2 Anden betingede udvisningsdom medfører automatisk en ubetinget udvisning. En udvisningsdom er en alvorlig konsekvens og bruges kun i domme for alvorlig kriminalitet. Derfor skal det ikke længere være muligt for kriminelle udlændinge at blive idømt en række betingede udvisninger, uden at der følger en reel konsekvens.",3,955,181,181,January,66,379,0,5,58,313,54.24074074074074,,False,False,negative,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fyrværkeri stramninger,2022-01-06,3078,"Henset til de mange skader og udgifter, foreslås at fyrværkeri forbydes i almindelighed og således kun må affyres af professionelle fyrværkere ved særlige lejligheder. Fyrværkeri medfører hvert år betydelige skader og udgifter for samfundet ifm ulykker og traumer mv. Endvidere er det skadeligt for både dyr og miljø.",3,955,181,181,January,22,317,1,3,20,263,57.66666666666667,115.24879144995818,False,False,negative,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nedsæt elpriserne,2022-01-06,1132,"Regeringen bør regulere elpriserne for at bremse prisernes udvikling ved eksempelvis at sætte et loft for elprisen pr. kWh. Det påvirker alle borgere som virksomheder i Danmark, der ufrivilligt pludselig betaler en rekordhøj elpris. Et loft for elpriserne, eller en anden form for regulering heraf vil gavne både borgere og virksomheder i Danmark.",3,955,181,181,January,17,347,1,6,15,283,52.87264150943396,10.014071106496246,False,False,neutral,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Krop, køn og mangfoldighed som et af de seks læreplanstemaer.",2021-12-21,1375,"En ændring af de nuværende læreplanstemaer, der arbejdes med i daginstitutionerne. Ændringen skal indeholde temaer som krop, køn og mangfoldighed, det vil sikre, at det bliver en fast del af den daglige pædagogik. Ud fra en undersøgelse om, hvordan og om der arbejdes med normkritisk pædagogik i de det i danske daginstitutioner, blev det tydeligt at flere pædagoger ønsker at arbejde mere målrettet med en normkritisk pædagogik i det daglige arbejde. Men. at der mangler viden som kan inddrages i pædagogikken og at det ønskes at det bliver en mere fast del af pædagogikken. Derfor en ændring af læreplanstemaerne, som alle daginstitutioner arbejder ud fra. På den måde kan det sikres, at der bliver arbejdet med temaer, som krop, køn og mangfoldighed.  En normkritisk pædagogik vil fremme ligestilling og mangfoldighed blandt børnene og sikre at flere børn opnår lige muligheder uanset køn, etnicitet og seksualitet.",3,971,180,180,December,61,918,1,7,49,747,48.4698275862069,10.014071106496246,False,False,positive,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sygeplejerskernes tid skal bruges hos patienterne,2021-12-20,191,"Folketinget har kendt til det massive ressourcespild i sygeplejerskernes arbejde omkring overdokumentation siden 2016, og der er ikke taget nogen skridt for at hjælpe sygeplejerskerne i det daglige og sundhedssektoren generelt, hvilket er uacceptabelt. Det vidner om et Folketing, der hverken har viljen eller evnen til at tage fat på nogle af de helt store udfordringer i vores offentlige sektor omkring spild af ressourcer og pseudoarbejde, primært nok fordi det er svært at score stemmer på. Folketinget har travlt med at tilføre flere penge og flere regler til verden største offentlige sektor, som på mange områder er ved at bryde sammen i ineffektivitet og en jungle af regler. Dette er første skridt mod at tvinge Folketinget til at sætte store grupper af offentlige ansatte fri til at få fjernet ligegyldigt dokumentationsarbejde, som ingen værdi giver for borgerne. Forslaget er, omgående at fjerne den dokumentation, som sygeplejerskerne selv har analyseret sig frem til er unødvendig og dermed spare sygeplejerskerne for op mod 4,3 mio. spildte arbejdstimer svarende til mere end 2600 fuldtidsstillinger. Det vil være det største enkelte løft af hele sygeplejeområdet i mange år, og vil ikke koste én krone. Baggrund Cirka en tredjedel af den tid, sygeplejersker bruger på dokumentation, er unødvendig. Det viser en undersøgelse, som Dansk Sygeplejeråd har gennemført i februar 2016. I snit bruger sygeplejersker på landets sygehuse i dag en time og 45 minutter af deres daglige arbejdstid på dokumentation. Heraf går 31 af minutterne til dokumentationsopgaver, der ikke er nødvendige. Det er en helt naturlig og nødvendig del af sygeplejerskers arbejde at dokumentere og registrere. Det skal der ikke være tvivl om. Men det er spild af ressourcer, at der bliver brugt så meget tid på noget, som ikke giver mening. Den tid kunne bruges bedre til gavn for patienterne, siger Grete Christensen, formand for Dansk Sygeplejeråd. Hun peger på, at det går en anelse i den rigtige retning, da det daglige tidsforbrug, der bliver anvendt på unødvendig dokumentation, er faldet fra 34 minutter i 2015 til de 31 minutter i 2016. Problemet er imidlertid stadig stort, da det samlede antal timer, som sygeplejerskerne på landets hospitaler i dag bruger på unødvendig dokumentation, svarer til 4,3 millioner timer årligt svarende til 2.615 fuldtidsstillinger. Det er derfor nødvendigt, at ledelserne helt ned på det lokale niveau tager problemet alvorligt og sammen med medarbejderne får skabt klarhed over, hvilke ting, der skal bruges tid på at dokumentere. Det vil kunne frigive mange ressourcer i vores pressede sundhedsvæsen, som kan bruges på at give patienterne en bedre pleje og behandling, siger Grete Christensen.",3,972,180,180,December,49,2721,1,29,43,2180,48.764788732394365,52.64318058917755,False,False,positive,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Uddannelseskrav i den pædagogiske praksis,2021-12-17,91,"I den pædagogiske praksis, skal der fastsættes krav om uddannet personale, både i dagtilbud, skolefritid og socialspecial området. Kravet om uddannelse indebærer sosuhjælperassistent, samt pædagogiskeassistenter og pædagoger. I Danmark, kan vi ikke komme uden om lovgivning, herunder vejledninger og konventioner, derfor kræver det stor pædagogisk faglighed, ekspertise og en stor forståelsesramme, at kunne navigere i praksis og understøtte barnet og den unges udvikling, trivsel, samt selv og medbestemmelse. Med denne pædagogiske faglighed vil pædagogens dømmekraft og etiske overvejelser ikke være baseret på synsninger og egne holdninger, men derimod baseret på et faglige grundlag.",3,975,181,181,December,41,687,1,5,36,574,67.33602150537635,291.0795593264778,False,False,positive,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Løft trækprocenten for ikke vaccinerede, således at de kommer til at betale til merudgifterne, i forbindelse med Coronapandemien.",2021-12-17,111,"Løft trækprocenten for ikkevaccinerede, således at de kommer til at betale til øgede udgifter, i forbindelse med Coronapandemiens hærgen i Danmark. Hvis man løfter trækprocenten for ikke vaccinerede, komme disse til at betale til, de øgede udgifter, i forbindelse med den øgede politiindsats til optøjerne under Coronapandemien, samt udgifterne til bekæmpelse af den øgede smittespredning og opsporing af denne..",3,975,181,181,December,129,412,2,5,107,340,61.70338983050847,,False,False,positive,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Uafhængig Forfatningsdomstol,2021-12-17,231,"En forfatningsdomstol vil sikre vores rettigheder, når parlamentet fejler med at kontrollere og regulere regeringen og politikere.  Magt risikere at korrumperer. Et demokrati er for alle ikke bare et flertalsdemokratidiktatur, hvor minoriteter af enhver slags kan blive undertrykt og få frataget deres rettigheder, og ministre, politikere og embedsmænd kan tilsidesætte love og regler. Set i lyset af de mange lovstridige handlinger fra særligt politisk hånd, er der behov for en uvildig vagthund, der sikre overholdelse af love, regler og de demokratiske spilleregler. Ingen, uanset politisk ståsted kan være tjent med et system af egenrådige politikere og embedsmænd. Støt og lad os få ansvarlighed, troværdighed og integritet tilbage i folkestyret og den offentlige forvaltning.",3,975,181,181,December,28,781,2,6,25,647,55.1165191740413,373.7040834240824,False,False,negative,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dyreattest,2021-12-16,588,"Vi foreslår, at det skal være muligt, at man som personvirke, der handler med levende dyr skal kunne indhente det, vi har valgt at kalde en Dyreattest. I 2005 indførte den daværende regering de såkaldte Børneattester, der gjorde det muligt for virksomheder og frivillige organisationer, der arbejdede formed børn at kunne indhente disse Børneattester til brug ved ansættelse af nye medarbejdere. Det kunne derved dokumenteres om den muligt kommende medarbejder havde en dom for forbrydelser mod et barn så man derved kunne undgå en lignende situation i det potentielle nye arbejde. I den seneste årsberetning fra Dyrenes Beskyttelse, der er én af de førende dyreorganisationer i Danmark, kan man godt nok se et drastisk fald af indberetninger af dyreværnssager fra 2019 2020. Dermed er det ikke sagt, at det er fordi det går den rigtige vej for dyrenes velbefindende, men  som de også selv er inde på  måske bare skyldes, at man ikke besøgte hinanden så meget og derved ikke kunne observere de mulige dyreværnssager under Coronaperiodens ned lukning. Vi vil med indførelsen af Dyreattesten gøre det muligt for internater, kennler og privatpersoner, der handler med dyr at kunne indhente en sådan attest, så man undgår at dyret bliver solgt til nogle, der tidligere er blevet straffet for at mishandle et dyr og potentielt kunne finde på at gøre det igen.",3,976,181,181,December,10,1354,1,14,9,1085,63.98265460030166,299.519028459928,False,False,negative,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
